Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Property_Area,Loan_Status,Cibil_Score,split
LN101767,Male,Yes,0,Graduate,No,2083,3150.0,128.0,360.0,Semiurban,Y,738.0,train
LN101768,Male,Yes,2,Graduate,No,2060,1001.0,85.0,180.0,Urban,Y,755.0,train
LN101769,Female,Yes,0,Not Graduate,No,1776,1772.0,105.0,360.0,Semiurban,Y,833.0,train
LN101770,Male,Yes,2,Graduate,Yes,19327,0.0,373.0,360.0,Rural,Y,739.0,train
LN101771,Male,Yes,0,Not Graduate,No,1813,891.0,101.0,360.0,Semiurban,Y,800.0,train
LN101772,Female,No,0,Graduate,No,1819,9152.0,151.0,360.0,Semiurban,Y,447.0,train
LN101773,Male,No,0,Graduate,No,3776,0.0,142.0,360.0,Semiurban,N,846.0,train
LN101774,Male,Yes,1,Graduate,No,4789,3180.0,177.0,84.0,Rural,N,799.0,train
LN101775,Male,Yes,0,Graduate,No,3080,2479.0,120.0,360.0,Rural,Y,684.0,train
LN101776,Male,Yes,3+,Graduate,No,2951,0.0,112.0,360.0,Urban,Y,746.0,train
LN101777,Male,Yes,0,Graduate,No,3626,3476.0,189.0,360.0,Urban,Y,664.0,train
LN101778,Male,Yes,0,Not Graduate,No,7660,0.0,104.0,360.0,Urban,N,556.0,train
LN101779,Male,Yes,3+,Not Graduate,No,2071,754.0,94.0,480.0,Semiurban,Y,844.0,train
LN101780,Male,Yes,0,Graduate,No,6553,0.0,159.0,360.0,Urban,Y,726.0,train
LN101781,Male,Yes,0,Graduate,No,2323,3945.0,116.0,360.0,Rural,Y,771.0,train
LN101782,Male,No,0,Graduate,No,4952,0.0,108.0,360.0,Urban,Y,708.0,train
LN101783,Male,No,0,Graduate,No,4593,2605.0,125.0,360.0,Rural,Y,900.0,train
LN101784,Male,Yes,0,Graduate,No,2343,4895.0,135.0,360.0,Rural,Y,744.0,train
LN101785,Male,Yes,2,Graduate,Yes,9323,7873.0,380.0,300.0,Rural,Y,787.0,train
LN101786,Male,Yes,1,Graduate,Yes,10110,2061.0,204.0,180.0,Urban,Y,810.0,train
LN101787,Male,No,0,Graduate,No,5323,0.0,127.0,360.0,Urban,Y,731.0,train
LN101788,Female,No,1,Graduate,No,2489,1566.0,85.0,360.0,Urban,Y,885.0,train
LN101789,Male,No,0,Graduate,No,6578,0.0,146.0,360.0,Urban,Y,692.0,train
LN101790,Male,No,0,Graduate,No,5021,1958.0,137.0,360.0,Semiurban,N,900.0,train
LN101791,Male,No,0,Graduate,Yes,5548,0.0,141.0,360.0,Semiurban,Y,633.0,train
LN101792,Male,Yes,0,Not Graduate,No,2454,2333.0,181.0,360.0,Urban,N,597.0,train
LN101793,Male,Yes,2,Graduate,No,4201,1747.0,164.0,360.0,Urban,Y,734.0,train
LN101794,Male,Yes,2,Graduate,No,7450,1989.0,228.0,300.0,Semiurban,Y,692.0,train
LN101795,Male,No,0,Graduate,No,6000,0.0,140.0,360.0,Rural,Y,670.0,train
LN101796,Male,Yes,0,Not Graduate,No,2464,3896.0,143.0,180.0,Urban,N,664.0,train
LN101797,Male,Yes,0,Graduate,No,5805,1416.0,180.0,360.0,Urban,N,566.0,train
LN101798,Female,Yes,0,Not Graduate,Yes,7142,0.0,138.0,360.0,Rural,Y,752.0,train
LN101799,Female,No,3+,Graduate,No,416,41667.0,350.0,180.0,Urban,N,741.0,train
LN101800,Female,No,0,Not Graduate,No,3404,0.0,88.0,360.0,Rural,N,853.0,train
LN101801,Male,Yes,0,Graduate,No,2624,3016.0,172.0,360.0,Semiurban,Y,725.0,train
LN101802,Male,No,0,Graduate,No,3467,3939.0,192.0,360.0,Rural,Y,900.0,train
LN101803,Male,No,0,Graduate,Yes,5267,0.0,137.0,360.0,Semiurban,Y,613.0,train
LN101804,Male,Yes,3+,Graduate,No,4635,0.0,105.0,360.0,Urban,Y,694.0,train
LN101805,Male,Yes,0,Graduate,No,2916,2527.0,131.0,360.0,Semiurban,Y,807.0,train
LN101806,Male,No,0,Graduate,No,2043,1142.0,51.0,360.0,Urban,Y,654.0,train
LN101807,Female,No,0,Graduate,No,2960,0.0,76.0,360.0,Urban,Y,791.0,train
LN101808,Male,Yes,3+,Not Graduate,No,2672,1715.0,184.0,360.0,Rural,N,751.0,train
LN101809,Male,Yes,1,Not Graduate,No,4304,5295.0,148.0,360.0,Rural,N,808.0,train
LN101810,Male,Yes,0,Graduate,No,16362,1948.0,301.0,360.0,Rural,N,741.0,train
LN101811,Male,Yes,2,Not Graduate,No,3099,1560.0,128.0,360.0,Rural,Y,722.0,train
LN101812,Male,Yes,1,Graduate,No,3611,0.0,108.0,360.0,Semiurban,Y,640.0,train
LN101813,Female,No,0,Graduate,No,3260,0.0,82.0,360.0,Urban,Y,851.0,train
LN101814,Male,No,0,Not Graduate,No,1500,0.0,34.0,360.0,Urban,N,809.0,train
LN101815,Female,Yes,0,Graduate,No,3555,0.0,38.0,360.0,Semiurban,Y,697.0,train
LN101816,Male,Yes,2,Graduate,No,4034,1577.0,187.0,360.0,Urban,Y,687.0,train
LN101817,Female,No,1,Graduate,No,3812,0.0,112.0,360.0,Rural,Y,715.0,train
LN101818,Female,No,0,Graduate,No,3359,0.0,69.0,360.0,Urban,N,598.0,train
LN101819,Male,Yes,0,Graduate,No,8231,0.0,315.0,360.0,Urban,N,869.0,train
LN101820,Male,Yes,0,Graduate,No,3593,4266.0,132.0,180.0,Rural,N,512.0,train
LN101821,Female,Yes,0,Not Graduate,Yes,8075,0.0,123.0,360.0,Rural,Y,827.0,train
LN101822,Male,No,0,Not Graduate,No,3633,0.0,122.0,360.0,Rural,Y,900.0,train
LN101823,Male,Yes,2,Not Graduate,No,2206,1139.0,133.0,360.0,Rural,N,547.0,train
LN101824,Male,No,0,Graduate,No,4124,1803.0,145.0,360.0,Rural,Y,739.0,train
LN101825,Male,Yes,0,Not Graduate,No,2363,2379.0,156.0,360.0,Urban,N,626.0,train
LN101826,Male,Yes,1,Graduate,No,2764,1758.0,128.0,480.0,Semiurban,Y,768.0,train
LN101827,Male,Yes,0,Graduate,No,8334,0.0,160.0,360.0,Semiurban,N,664.0,train
LN101828,Male,Yes,3+,Not Graduate,No,3117,0.0,82.0,360.0,Semiurban,Y,853.0,train
LN101829,Male,No,0,Not Graduate,No,2823,2333.0,128.0,360.0,Rural,Y,897.0,train
LN101830,Male,Yes,1,Graduate,No,6625,1832.0,101.0,360.0,Urban,N,361.0,train
LN101831,Male,Yes,0,Graduate,No,2335,3926.0,121.0,360.0,Urban,Y,724.0,train
LN101832,Male,Yes,1,Graduate,Yes,10532,3619.0,148.0,180.0,Urban,N,791.0,train
LN101833,Male,Yes,2,Graduate,No,4591,1230.0,168.0,360.0,Semiurban,Y,733.0,train
LN101834,Male,Yes,0,Not Graduate,No,4265,0.0,115.0,360.0,Rural,N,714.0,train
LN101835,Male,Yes,3+,Not Graduate,No,3997,0.0,85.0,180.0,Rural,N,657.0,train
LN101836,Male,No,0,Graduate,No,8080,0.0,241.0,360.0,Urban,N,683.0,train
LN101837,Female,Yes,0,Not Graduate,No,3905,0.0,115.0,360.0,Rural,Y,704.0,train
LN101838,Male,Yes,0,Graduate,No,3759,1519.0,59.0,360.0,Rural,N,898.0,train
LN101839,Female,No,0,Not Graduate,No,3900,0.0,161.0,360.0,Rural,Y,735.0,train
LN101840,Male,Yes,1,Graduate,No,3025,999.0,100.0,360.0,Urban,Y,797.0,train
LN101841,Male,Yes,0,Graduate,No,16565,0.0,387.0,360.0,Semiurban,Y,824.0,train
LN101842,Male,Yes,0,Graduate,No,5708,5625.0,187.0,360.0,Semiurban,Y,697.0,train
LN101843,Male,Yes,0,Graduate,No,22110,7188.0,427.0,360.0,Urban,Y,657.0,train
LN101844,Male,Yes,2,Not Graduate,No,3718,1622.0,76.0,360.0,Urban,Y,848.0,train
LN101845,Male,Yes,2,Graduate,No,4658,0.0,134.0,360.0,Urban,Y,788.0,train
LN101846,Female,Yes,2,Graduate,No,1976,1794.0,103.0,480.0,Semiurban,Y,728.0,train
LN101847,Male,No,1,Graduate,No,9839,0.0,204.0,360.0,Semiurban,N,665.0,train
LN101848,Male,Yes,0,Graduate,No,3270,2088.0,139.0,360.0,Rural,Y,807.0,train
LN101849,Female,No,0,Graduate,No,4998,0.0,127.0,360.0,Semiurban,Y,753.0,train
LN101850,Male,No,0,Graduate,No,3928,0.0,104.0,360.0,Urban,Y,738.0,train
LN101851,Male,Yes,1,Graduate,No,7837,0.0,197.0,360.0,Semiurban,Y,900.0,train
LN101852,Male,Yes,2,Graduate,Yes,3618,3018.0,77.0,360.0,Urban,Y,748.0,train
LN101853,Male,Yes,2,Graduate,No,5584,5088.0,127.0,360.0,Rural,Y,867.0,train
LN101854,Male,Yes,1,Graduate,No,8072,240.0,253.0,360.0,Urban,Y,782.0,train
LN101855,Male,No,0,Graduate,No,4390,2116.0,118.0,360.0,Semiurban,N,900.0,train
LN101856,Male,No,2,Graduate,No,4270,0.0,121.0,360.0,Rural,Y,755.0,train
LN101857,Male,Yes,0,Graduate,No,2126,1317.0,94.0,360.0,Urban,Y,735.0,train
LN101858,Male,Yes,1,Graduate,Yes,8994,1967.0,180.0,180.0,Urban,Y,900.0,train
LN101859,Male,Yes,1,Graduate,Yes,979,3419.0,99.0,360.0,Urban,N,724.0,train
LN101860,Female,No,0,Graduate,No,4168,1588.0,148.0,360.0,Rural,Y,756.0,train
LN101861,Male,Yes,0,Graduate,No,5847,5892.0,205.0,360.0,Semiurban,Y,672.0,train
LN101862,Female,No,0,Graduate,No,4572,0.0,113.0,360.0,Semiurban,N,771.0,train
LN101863,Male,Yes,0,Not Graduate,No,2904,2690.0,178.0,360.0,Rural,Y,807.0,train
LN101864,Male,Yes,3+,Graduate,No,43143,0.0,526.0,180.0,Semiurban,Y,607.0,train
LN101865,Male,Yes,0,Graduate,No,6063,0.0,133.0,360.0,Urban,Y,775.0,train
LN101866,Male,Yes,0,Graduate,No,9997,0.0,258.0,360.0,Semiurban,Y,715.0,train
LN101867,Male,Yes,2,Graduate,Yes,1790,18402.0,206.0,360.0,Urban,N,594.0,train
LN101868,Male,Yes,0,Not Graduate,No,5353,0.0,230.0,360.0,Rural,N,591.0,train
LN101869,Male,No,0,Graduate,No,2500,0.0,55.0,360.0,Semiurban,Y,760.0,train
LN101870,Male,Yes,2,Graduate,No,9219,2703.0,144.0,360.0,Rural,Y,594.0,train
LN101871,Male,Yes,1,Graduate,No,3035,1865.0,100.0,360.0,Semiurban,Y,815.0,train
LN101872,Male,No,0,Graduate,No,2671,0.0,69.0,360.0,Urban,N,684.0,train
LN101873,Male,Yes,0,Graduate,No,4296,907.0,123.0,360.0,Semiurban,Y,632.0,train
LN101874,Female,No,0,Graduate,No,1986,1644.0,58.0,360.0,Urban,Y,777.0,train
LN101875,Male,Yes,0,Graduate,No,4114,0.0,62.0,180.0,Semiurban,Y,789.0,train
LN101876,Male,No,0,Graduate,Yes,10156,0.0,163.0,360.0,Urban,N,535.0,train
LN101877,Male,Yes,2,Graduate,No,2285,2321.0,139.0,360.0,Rural,Y,656.0,train
LN101878,Male,Yes,1,Graduate,No,8300,0.0,152.0,300.0,Semiurban,N,543.0,train
LN101879,Male,Yes,0,Not Graduate,No,2253,2033.0,110.0,360.0,Rural,Y,767.0,train
LN101880,Male,Yes,0,Graduate,No,3716,0.0,42.0,180.0,Rural,Y,739.0,train
LN101881,Female,Yes,0,Not Graduate,No,3157,595.0,88.0,360.0,Semiurban,Y,631.0,train
LN101882,Male,Yes,1,Graduate,No,4166,3369.0,201.0,360.0,Urban,N,741.0,train
LN101883,Female,No,0,Not Graduate,Yes,18165,0.0,125.0,360.0,Urban,Y,803.0,train
LN101884,Male,Yes,1,Graduate,Yes,1908,0.0,64.0,300.0,Rural,N,448.0,train
LN101885,Male,No,3+,Not Graduate,No,4707,1993.0,148.0,360.0,Semiurban,Y,676.0,train
LN101886,Male,Yes,0,Graduate,No,3639,1443.0,124.0,360.0,Semiurban,Y,897.0,train
LN101887,Male,No,0,Graduate,No,5875,0.0,121.0,360.0,Rural,N,678.0,train
LN101888,Female,Yes,1,Graduate,No,4247,0.0,147.0,360.0,Urban,Y,878.0,train
LN101889,Male,Yes,0,Graduate,No,3141,2523.0,124.0,360.0,Semiurban,Y,724.0,train
LN101890,Male,Yes,2,Graduate,No,8228,0.0,255.0,360.0,Urban,N,437.0,train
LN101891,Female,No,0,Graduate,No,3233,0.0,70.0,360.0,Urban,N,494.0,train
LN101892,Male,Yes,0,Not Graduate,No,2917,536.0,66.0,360.0,Rural,N,790.0,train
LN101893,Male,Yes,0,Graduate,Yes,9317,0.0,192.0,360.0,Semiurban,Y,719.0,train
LN101894,Female,No,0,Graduate,Yes,8514,0.0,167.0,360.0,Rural,N,696.0,train
LN101895,Male,No,0,Graduate,No,5104,2221.0,142.0,360.0,Semiurban,N,870.0,train
LN101896,Male,Yes,0,Graduate,No,2159,1807.0,94.0,360.0,Semiurban,Y,615.0,train
LN101897,Female,No,0,Graduate,No,3086,0.0,120.0,360.0,Semiurban,Y,775.0,train
LN101898,Male,No,0,Not Graduate,No,2550,2042.0,126.0,360.0,Rural,Y,831.0,train
LN101899,Female,No,0,Graduate,No,3883,0.0,81.0,360.0,Semiurban,Y,888.0,train
LN101900,Male,Yes,3+,Graduate,No,4444,7122.0,279.0,360.0,Semiurban,N,753.0,train
LN101901,Male,No,0,Graduate,No,3149,0.0,91.0,360.0,Urban,N,596.0,train
LN101902,Female,Yes,0,Graduate,No,2539,3127.0,103.0,360.0,Urban,N,649.0,train
LN101903,Female,No,0,Graduate,No,4166,0.0,116.0,360.0,Semiurban,N,417.0,train
LN101904,Male,No,0,Graduate,No,11586,0.0,459.0,360.0,Semiurban,Y,695.0,train
LN101905,Male,Yes,3+,Not Graduate,Yes,3629,2033.0,120.0,360.0,Semiurban,Y,740.0,train
LN101906,Female,Yes,2,Graduate,No,15277,0.0,60.0,360.0,Urban,Y,590.0,train
LN101907,Male,No,0,Graduate,No,2209,0.0,57.0,360.0,Urban,Y,634.0,train
LN101908,Male,No,0,Graduate,No,3474,1886.0,139.0,360.0,Rural,Y,858.0,train
LN101909,Male,No,0,Not Graduate,No,3315,1963.0,140.0,180.0,Urban,N,514.0,train
LN101910,Male,No,0,Graduate,No,4490,1706.0,198.0,360.0,Semiurban,N,692.0,train
LN101911,Female,No,0,Graduate,No,1929,10033.0,135.0,360.0,Semiurban,Y,393.0,train
LN101912,Male,Yes,1,Not Graduate,No,2870,8129.0,286.0,180.0,Semiurban,Y,726.0,train
LN101913,Female,No,1,Graduate,Yes,6517,0.0,142.0,360.0,Semiurban,Y,660.0,train
LN101914,Male,Yes,3+,Graduate,No,2621,0.0,109.0,360.0,Urban,Y,900.0,train
LN101915,Female,No,0,Graduate,No,3244,0.0,80.0,360.0,Urban,Y,872.0,train
LN101916,Male,Yes,0,Graduate,No,72525,0.0,466.0,180.0,Urban,Y,808.0,train
LN101917,Male,Yes,1,Graduate,No,2491,2054.0,104.0,360.0,Semiurban,Y,729.0,train
LN101918,Male,No,0,Graduate,No,2129,4331.0,61.0,360.0,Rural,N,725.0,train
LN101919,Female,No,0,Graduate,No,2552,1675.0,113.0,360.0,Urban,N,582.0,train
LN101920,Male,No,0,Graduate,No,4428,0.0,90.0,360.0,Semiurban,Y,681.0,train
LN101921,Female,No,0,Graduate,Yes,3527,0.0,121.0,360.0,Urban,Y,782.0,train
LN101922,Male,Yes,2,Graduate,Yes,8963,7513.0,447.0,360.0,Rural,Y,865.0,train
LN101923,Male,Yes,1,Graduate,No,2740,1866.0,96.0,360.0,Semiurban,Y,678.0,train
LN101924,Male,Yes,1,Graduate,No,3022,1585.0,195.0,360.0,Urban,Y,900.0,train
LN101925,Male,Yes,2,Graduate,No,3043,1056.0,109.0,360.0,Semiurban,Y,849.0,train
LN101926,Male,Yes,0,Graduate,No,2067,3009.0,111.0,360.0,Semiurban,Y,646.0,train
LN101927,Female,No,0,Graduate,No,10000,1666.0,225.0,360.0,Rural,N,780.0,train
LN101928,Male,Yes,3+,Not Graduate,Yes,5104,0.0,122.0,360.0,Rural,Y,843.0,train
LN101929,Male,Yes,1,Not Graduate,No,4980,1213.0,150.0,360.0,Urban,Y,820.0,train
LN101930,Male,Yes,0,Graduate,No,3171,2340.0,199.0,360.0,Urban,N,674.0,train
LN101931,Female,No,0,Graduate,No,1890,1912.0,51.0,360.0,Urban,Y,814.0,train
LN101932,Female,No,0,Graduate,No,2271,1838.0,73.0,360.0,Urban,Y,740.0,train
LN101933,Female,No,0,Graduate,Yes,8041,0.0,170.0,360.0,Rural,N,852.0,train
LN101934,Female,No,0,Graduate,No,2549,0.0,8.0,360.0,Urban,N,792.0,train
LN101935,Male,Yes,0,Not Graduate,Yes,4211,0.0,147.0,360.0,Urban,N,662.0,train
LN101936,Male,Yes,0,Graduate,No,14583,0.0,436.0,360.0,Semiurban,Y,736.0,train
LN101937,Male,No,0,Graduate,No,3158,3053.0,89.0,360.0,Rural,Y,724.0,train
LN101938,Male,No,0,Graduate,No,6062,3952.0,284.0,360.0,Rural,N,635.0,train
LN101939,Male,No,0,Not Graduate,No,3817,1437.0,115.0,360.0,Rural,Y,697.0,train
LN101940,Male,Yes,0,Graduate,No,2283,2471.0,146.0,360.0,Semiurban,Y,893.0,train
LN101941,Male,Yes,2,Graduate,No,1147,1088.0,15.0,120.0,Urban,Y,701.0,train
LN101942,Male,Yes,1,Graduate,Yes,9537,3867.0,174.0,180.0,Urban,N,635.0,train
LN101943,Male,Yes,0,Not Graduate,No,1820,1769.0,95.0,360.0,Rural,Y,824.0,train
LN101944,Male,Yes,1,Graduate,Yes,2309,0.0,65.0,300.0,Rural,N,485.0,train
LN101945,Male,Yes,0,Graduate,No,2656,3666.0,147.0,360.0,Rural,Y,815.0,train
LN101946,Male,Yes,2,Graduate,Yes,4889,4219.0,234.0,360.0,Urban,Y,754.0,train
LN101947,Female,No,0,Graduate,No,2601,0.0,66.0,360.0,Urban,Y,639.0,train
LN101948,Female,No,0,Graduate,No,8532,1734.0,254.0,360.0,Rural,N,813.0,train
LN101949,Female,Yes,1,Graduate,No,5114,0.0,142.0,360.0,Urban,Y,844.0,train
LN101950,Male,Yes,0,Graduate,No,3559,2307.0,106.0,360.0,Rural,N,506.0,train
LN101951,Male,Yes,3+,Graduate,No,44231,0.0,562.0,180.0,Semiurban,Y,652.0,train
LN101952,Male,No,0,Not Graduate,No,6252,0.0,114.0,360.0,Rural,N,604.0,train
LN101953,Male,Yes,0,Graduate,No,13650,0.0,128.0,360.0,Urban,Y,650.0,train
LN101954,Male,Yes,1,Graduate,Yes,2895,0.0,95.0,360.0,Semiurban,Y,705.0,train
LN101955,Male,Yes,2,Not Graduate,No,1993,1625.0,113.0,180.0,Semiurban,Y,825.0,train
LN101956,Female,No,0,Graduate,No,2493,0.0,94.0,360.0,Semiurban,Y,862.0,train
LN101957,Male,Yes,3+,Graduate,No,92029,0.0,345.0,360.0,Rural,N,378.0,train
LN101958,Male,Yes,3+,Not Graduate,No,3117,0.0,73.0,180.0,Rural,N,657.0,train
LN101959,Male,Yes,0,Graduate,No,1796,3963.0,123.0,360.0,Semiurban,Y,760.0,train
LN101960,Male,No,0,Graduate,No,2167,2154.0,127.0,360.0,Semiurban,Y,738.0,train
LN101961,Male,No,0,Graduate,No,5945,0.0,98.0,360.0,Rural,N,681.0,train
LN101962,Male,Yes,1,Not Graduate,No,2459,2716.0,140.0,360.0,Rural,Y,826.0,train
LN101963,Male,No,0,Not Graduate,No,5346,0.0,121.0,360.0,Rural,N,709.0,train
LN101964,Male,Yes,0,Not Graduate,No,3048,1691.0,101.0,360.0,Semiurban,Y,872.0,train
LN101965,Male,Yes,2,Graduate,No,2379,1253.0,96.0,360.0,Semiurban,Y,800.0,train
LN101966,Male,Yes,3+,Graduate,No,3021,0.0,95.0,360.0,Urban,Y,900.0,train
LN101967,Male,Yes,0,Graduate,No,6673,0.0,155.0,360.0,Urban,Y,766.0,train
LN101968,Male,No,0,Graduate,No,2864,2917.0,92.0,360.0,Rural,Y,689.0,train
LN101969,Male,Yes,2,Graduate,No,5098,5695.0,124.0,360.0,Rural,Y,841.0,train
LN101970,Female,No,0,Graduate,No,2204,0.0,69.0,360.0,Urban,Y,706.0,train
LN101971,Male,Yes,0,Graduate,No,2609,2299.0,110.0,360.0,Urban,Y,786.0,train
LN101972,Male,Yes,0,Graduate,No,2598,2128.0,140.0,360.0,Urban,Y,747.0,train
LN101973,Male,Yes,0,Graduate,No,6148,0.0,137.0,360.0,Urban,Y,809.0,train
LN101974,Female,No,0,Graduate,No,3784,0.0,127.0,360.0,Semiurban,N,688.0,train
LN101975,Male,Yes,0,Graduate,No,5027,5833.0,237.0,360.0,Semiurban,Y,699.0,train
LN101976,Male,Yes,0,Graduate,No,4013,0.0,37.0,180.0,Rural,Y,738.0,train
LN101977,Male,No,0,Graduate,No,5124,0.0,124.0,360.0,Rural,N,658.0,train
LN101978,Male,No,0,Graduate,No,6163,0.0,153.0,360.0,Urban,Y,661.0,train
LN101979,Male,Yes,0,Graduate,No,5253,5868.0,247.0,360.0,Semiurban,Y,709.0,train
LN101980,Male,Yes,2,Not Graduate,No,7667,0.0,185.0,360.0,Rural,Y,741.0,train
LN101981,Male,No,0,Graduate,Yes,18634,0.0,213.0,360.0,Urban,N,530.0,train
LN101982,Female,No,0,Graduate,No,5000,2541.0,151.0,480.0,Rural,N,710.0,train
LN101983,Male,Yes,0,Graduate,No,22174,0.0,137.0,360.0,Rural,N,842.0,train
LN101984,Male,Yes,0,Graduate,No,4150,2673.0,147.0,360.0,Urban,N,750.0,train
LN101985,Male,Yes,0,Graduate,No,5364,2504.0,164.0,360.0,Rural,N,671.0,train
LN101986,Male,Yes,0,Graduate,No,5885,1964.0,175.0,360.0,Rural,N,584.0,train
LN101987,Female,No,0,Graduate,No,4369,0.0,115.0,360.0,Semiurban,N,882.0,train
LN101988,Female,No,0,Graduate,No,4576,0.0,129.0,360.0,Semiurban,N,676.0,train
LN101989,Male,Yes,2,Not Graduate,Yes,6230,942.0,182.0,360.0,Rural,N,771.0,train
LN101990,Male,Yes,0,Not Graduate,No,2875,1750.0,105.0,360.0,Semiurban,Y,777.0,train
LN101991,Male,Yes,0,Graduate,No,3433,1752.0,100.0,360.0,Rural,Y,676.0,train
LN101992,Female,No,0,Graduate,No,4362,0.0,107.0,360.0,Semiurban,N,569.0,train
LN101993,Female,No,1,Graduate,Yes,8349,0.0,138.0,360.0,Semiurban,Y,757.0,train
LN101994,Female,No,0,Not Graduate,Yes,18934,0.0,125.0,360.0,Urban,Y,900.0,train
LN101995,Male,No,0,Graduate,No,1905,1363.0,41.0,360.0,Urban,Y,690.0,train
LN101996,Male,Yes,0,Graduate,No,4169,795.0,117.0,360.0,Semiurban,Y,645.0,train
LN101997,Female,No,0,Graduate,No,3264,1641.0,115.0,360.0,Rural,Y,712.0,train
LN101998,Male,Yes,3+,Not Graduate,No,5304,0.0,111.0,360.0,Semiurban,N,819.0,train
LN101999,Male,Yes,1,Not Graduate,No,5138,968.0,203.0,360.0,Urban,Y,669.0,train
LN102000,Female,Yes,2,Graduate,No,2155,1487.0,98.0,480.0,Semiurban,Y,847.0,train
LN102001,Male,Yes,0,Graduate,No,2408,2189.0,100.0,360.0,Rural,Y,617.0,train
LN102002,Male,Yes,2,Graduate,No,2045,1619.0,101.0,360.0,Rural,Y,707.0,train
LN102003,Male,Yes,0,Graduate,No,5116,1451.0,165.0,360.0,Urban,N,544.0,train
LN102004,Male,Yes,0,Graduate,No,5034,0.0,123.0,360.0,Urban,Y,882.0,train
LN102005,Female,Yes,0,Not Graduate,No,1804,1561.0,108.0,360.0,Semiurban,Y,802.0,train
LN102006,Female,No,0,Graduate,No,3704,0.0,67.0,360.0,Urban,N,506.0,train
LN102007,Male,Yes,0,Graduate,No,3440,0.0,97.0,360.0,Semiurban,Y,782.0,train
LN102008,Female,Yes,0,Not Graduate,No,3371,629.0,88.0,360.0,Semiurban,Y,800.0,train
LN102009,Male,Yes,3+,Graduate,No,3466,3428.0,150.0,360.0,Rural,Y,742.0,train
LN102010,Male,Yes,0,Graduate,No,3075,2416.0,139.0,360.0,Rural,Y,763.0,train
LN102011,Male,Yes,0,Graduate,No,4758,0.0,158.0,480.0,Semiurban,Y,674.0,train
LN102012,Male,Yes,3+,Graduate,No,9504,0.0,275.0,360.0,Rural,Y,785.0,train
LN102013,Male,Yes,1,Not Graduate,No,4750,1272.0,205.0,360.0,Urban,Y,728.0,train
LN102014,Male,No,0,Graduate,No,3528,0.0,54.0,360.0,Urban,Y,688.0,train
LN102015,Male,No,0,Not Graduate,No,6050,0.0,144.0,360.0,Semiurban,Y,647.0,train
LN102016,Male,No,0,Graduate,No,1989,1682.0,76.0,360.0,Urban,Y,683.0,train
LN102017,Male,Yes,0,Graduate,No,2754,3507.0,131.0,360.0,Urban,Y,748.0,train
LN102018,Female,No,0,Graduate,No,2058,8257.0,118.0,360.0,Semiurban,Y,400.0,train
LN102019,Female,No,0,Graduate,No,3159,0.0,100.0,360.0,Semiurban,Y,780.0,train
LN102020,Male,No,0,Graduate,No,5406,3659.0,297.0,360.0,Rural,N,784.0,train
LN102021,Male,Yes,2,Graduate,No,6812,6300.0,160.0,180.0,Semiurban,Y,610.0,train
LN102022,Male,Yes,2,Graduate,No,4145,1445.0,138.0,360.0,Rural,Y,725.0,train
LN102023,Male,Yes,0,Graduate,No,2298,2397.0,140.0,360.0,Semiurban,Y,878.0,train
LN102024,Male,Yes,0,Graduate,No,4428,1858.0,135.0,360.0,Rural,N,566.0,train
LN102025,Male,No,1,Graduate,No,9993,0.0,209.0,360.0,Semiurban,N,695.0,train
LN102026,Male,Yes,0,Not Graduate,No,3151,1824.0,97.0,480.0,Urban,N,770.0,train
LN102027,Female,No,0,Graduate,Yes,2703,1481.0,90.0,300.0,Semiurban,N,862.0,train
LN102028,Male,Yes,0,Not Graduate,No,5815,0.0,225.0,360.0,Rural,N,589.0,train
LN102029,Male,Yes,1,Graduate,No,2711,1806.0,154.0,360.0,Rural,N,604.0,train
LN102030,Male,No,3+,Graduate,Yes,9276,0.0,261.0,360.0,Semiurban,Y,765.0,train
LN102031,Male,No,0,Graduate,No,2965,5701.0,155.0,60.0,Urban,Y,690.0,train
LN102032,Male,No,0,Graduate,No,4700,0.0,103.0,360.0,Semiurban,Y,806.0,train
LN102033,Female,No,1,Graduate,No,3253,0.0,136.0,36.0,Semiurban,N,724.0,train
LN102034,Female,Yes,2,Graduate,No,14866,0.0,70.0,360.0,Urban,Y,664.0,train
LN102035,Male,Yes,2,Graduate,No,7904,3582.0,175.0,360.0,Rural,Y,628.0,train
LN102036,Male,Yes,0,Graduate,No,4192,2182.0,143.0,360.0,Semiurban,Y,816.0,train
LN102037,Male,Yes,2,Not Graduate,No,2426,1403.0,130.0,360.0,Rural,N,527.0,train
LN102038,Male,Yes,1,Graduate,No,2067,0.0,68.0,360.0,Rural,N,734.0,train
LN102039,Male,Yes,0,Graduate,No,4652,2560.0,116.0,360.0,Urban,N,854.0,train
LN102040,Female,No,0,Graduate,No,2535,0.0,10.0,360.0,Urban,N,643.0,train
LN102041,Male,Yes,0,Graduate,No,7123,0.0,172.0,360.0,Semiurban,N,618.0,train
LN102042,Male,Yes,3+,Graduate,No,4237,200.0,136.0,360.0,Semiurban,Y,678.0,train
LN102043,Male,Yes,3+,Graduate,No,3552,1292.0,120.0,360.0,Semiurban,N,452.0,train
LN102044,Male,Yes,0,Graduate,No,3156,2672.0,191.0,360.0,Urban,Y,712.0,train
LN102045,Male,No,0,Graduate,No,2156,0.0,83.0,360.0,Urban,N,776.0,train
